Job:spol_pre2023,Version:21.20,Units:Metres
xs5_16,2804188.595,1175272.462,1493.946,3.1
xs5_17,2804188.787,1175275.000,1493.971,3.1
xs5_18,2804189.069,1175276.301,1493.933,3.1
xs5_19,2804190.097,1175278.092,1493.840,3.1
xs5_20,2804190.398,1175278.801,1493.968,3.1
xs5_21,2804190.759,1175279.713,1494.125,3.1
xs5_22,2804191.050,1175280.314,1493.798,3.1
xs5_23,2804191.282,1175280.860,1493.894,3.1
xs5_24,2804191.546,1175282.710,1493.916,3.1
xs5_25,2804191.773,1175283.258,1493.885,3.1
xs5_26,2804191.837,1175283.722,1493.911,3.1
xs5_27,2804192.262,1175285.662,1493.920,3.1
xs5_28,2804192.369,1175286.430,1493.818,3.1
xs5_29,2804192.533,1175286.952,1493.709,3.1
xs5_30,2804192.819,1175288.391,1493.567,3.1
xs5_31,2804193.525,1175289.845,1493.449,3.1
xs5_32,2804193.663,1175290.685,1493.514,3.1
xs6_left-toe,2804032.205,1175217.191,1492.724,3.1
xs6_1,2804029.945,1175219.111,1496.496,3.1
xs6_2,2804030.427,1175220.359,1492.005,3.1
xs6_3,2804029.914,1175221.423,1491.967,3.1
xs6_4,2804029.303,1175222.170,1491.742,3.1
xs6_5,2804028.261,1175224.767,1491.226,3.1
xs6_6,2804027.674,1175225.480,1491.282,3.1
xs6_7,2804027.189,1175225.706,1491.517,3.1
xs6_8,2804026.164,1175227.248,1491.484,3.1
xs6_9,2804022.164,1175233.042,1491.983,3.1
xs6_10,2804020.416,1175236.194,1491.751,3.1
xs6_11,2804017.831,1175239.266,1491.658,3.1
xs6_12,2804017.126,1175240.250,1491.205,3.1
xs6_13,2804015.911,1175242.461,1491.262,3.1
xs6_14,2804014.678,1175244.362,1491.187,3.1
xs6_15,2804014.018,1175245.205,1491.315,3.1
xs6_16,2804012.880,1175246.551,1491.205,3.1
xs6_17,2804011.563,1175247.779,1491.219,3.1
xs6_18,2804010.662,1175248.605,1490.864,3.1
xs6_right-toe,2804009.922,1175249.278,1490.972,3.1
xs6_right-top,2804009.468,1175249.842,1491.361,3.1
base4,2804962.841,1174865.434,1504.986,4.1
confluence_1,2804949.026,1174853.283,1504.663,4.1
confluence_2,2804948.596,1174851.378,1504.602,4.1
confluence_3,2804949.145,1174851.838,1504.604,4.1
confluence_4,2804949.836,1174851.990,1504.517,4.1
confluence_5,2804950.668,1174851.508,1504.480,4.1
confluence_6,2804951.448,1174850.890,1504.432,4.1
confluence_7,2804951.955,1174848.753,1504.602,4.1
confluence_8,2804956.364,1174846.724,1505.095,4.1
confluence_9,2804962.040,1174842.579,1505.521,4.1
confluence_10,2804949.555,1174849.179,1506.261,4.1
confluence_11,2804949.194,1174847.166,1506.366,4.1
confluence_left1,2804921.382,1174861.699,1505.649,4.1
confluence_left2,2804933.324,1174857.574,1505.908,4.1
confluence_left3,2804934.649,1174857.117,1505.544,4.1
confluence_left4,2804936.400,1174856.739,1505.106,4.1
confluence_left5,2804938.506,1174855.952,1504.299,4.1
confluence_left6,2804937.993,1174852.176,1505.026,4.1
confluence_left7,2804939.701,1174850.974,1504.562,4.1
confluence_left8,2804935.029,1174848.483,1505.451,4.1
confluence_left9,2804933.338,1174849.609,1506.060,4.1
confluence_left10,2804932.710,1174847.979,1506.485,4.1
confluence_left11,2804932.366,1174854.632,1506.100,4.1
thal1,2804935.913,1174862.475,1502.930,4.1
thal2,2804932.567,1174864.184,1502.960,4.1
thal3,2804929.828,1174865.218,1502.920,4.1
thal4,2804926.912,1174865.443,1502.789,4.1
